userId,collabType,currentTask,bPart,distance,timeElapsed
12,FacetoFaceIntersect,0,HeadP2,0.3568048,2.671455
12,FacetoFaceIntersect,0,rightHandP2,0.3118524,0.1817169
12,FacetoFaceIntersect,0,leftHandP2,0.7290509,26.06909
12,FacetoFaceIntersect,0,leftHandP2,0.7082222,9.983269
11,FacetoFaceIntersect,1,rightHandP1,0.3670121,1.725143
11,FacetoFaceIntersect,1,rightHandP1,0.3101466,0.1392288
11,FacetoFaceIntersect,1,HeadP1,0.3631234,0.5011902
11,FacetoFaceIntersect,1,rightHandP1,0.4688554,1.14222
12,FacetoFaceIntersect,1,leftHandP2,0.7082222,27.81223
12,FacetoFaceIntersect,2,rightHandP2,0.3640596,1.044449
12,FacetoFaceIntersect,2,rightHandP2,0.3387102,0.1948242
12,FacetoFaceIntersect,2,rightHandP2,0.4118753,1.837662
12,FacetoFaceIntersect,2,rightHandP2,0.3630263,0.3346558
12,FacetoFaceIntersect,2,rightHandP2,0.3375753,0.9460449
12,FacetoFaceIntersect,2,rightHandP2,0.3971513,1.475281
12,FacetoFaceIntersect,2,rightHandP2,0.3670494,1.795853
11,FacetoFaceIntersect,2,rightHandP1,0.4527967,0.04138184
12,FacetoFaceIntersect,2,rightHandP2,0.3196934,1.462036
12,FacetoFaceIntersect,2,rightHandP2,0.301997,0.02734375
11,FacetoFaceIntersect,2,rightHandP1,0.53017,0.2636414
12,FacetoFaceIntersect,2,rightHandP2,0.3522596,3.731384
12,FacetoFaceIntersect,2,leftHandP2,0.8115724,173.8666
11,FacetoFaceIntersect,2,HeadP1,0.4464343,1.364319
11,FacetoFaceIntersect,2,rightHandP1,0.5699822,1.490051
12,FacetoFaceIntersect,2,rightHandP2,0.3122013,1.002563
12,FacetoFaceIntersect,2,leftHandP2,0.7044705,34.34586
11,FacetoFaceIntersect,3,rightHandP1,0.4426933,1.893585
11,FacetoFaceIntersect,3,HeadP1,0.3636991,0.05526733
11,FacetoFaceIntersect,3,rightHandP1,0.5804304,0.9606323
11,FacetoFaceIntersect,3,rightHandP1,0.4140519,1.712555
11,FacetoFaceIntersect,3,rightHandP1,0.3771245,1.851746
11,FacetoFaceIntersect,3,rightHandP1,0.3499375,1.141205
11,FacetoFaceIntersect,3,rightHandP1,0.4338769,0.6536865
11,FacetoFaceIntersect,3,rightHandP1,0.4045781,1.907623
12,FacetoFaceIntersect,3,rightHandP2,0.403534,0.9603882
11,FacetoFaceIntersect,3,rightHandP1,0.4591285,0.4176025
12,FacetoFaceIntersect,3,leftHandP2,0.7044705,130.7669
